Date;Shop;Article;Sold;Revenue
25.01.2019;Superstore Kiel;Gardena CS Vertikutier-Boy (3395-20);16;798,40
25.01.2019;Superstore Kiel;Gardena PowerMax 42 E;33;6599,67
25.01.2019;Superstore Kiel;Güde GV 2400 SL;15;3735,00
25.01.2019;Superstore Kiel;Jaytec DJT-20;0;0,00
25.01.2019;Superstore Kiel;Kodak Zx3 Playsport;49;6369,51
25.01.2019;Superstore Kiel;LG RH-T 298;23;9429,77
25.01.2019;Superstore Kiel;Miele Softtronic T 7744 C;40;29960,00
25.01.2019;Superstore Kiel;Miele Softtronic W 3241 WPS;49;39200,00
25.01.2019;Superstore Kiel;Numark TT1650;32;4767,68
25.01.2019;Superstore Kiel;Onkyo DX-7355;40;5599,60
25.01.2019;Superstore Kiel;Panasonic HDC-SD707;16;12479,84
25.01.2019;Superstore Kiel;Pioneer DVR-550HX;4;1879,96
25.01.2019;Superstore Kiel;Samsung DVD-SR275;35;2799,65
25.01.2019;Superstore Kiel;Sony CDP-XE370;21;2958,90
25.01.2019;Superstore Kiel;Sony HDR-CX115;40;15959,60
25.01.2019;Superstore Kiel;Sony PS-LX 300 USB;47;6486,00
25.01.2019;Superstore Kiel;Technics SL-1210 MK5;9;5391,00
25.01.2019;Superstore Kiel;Toshiba Camileo S20;26;2599,74
25.01.2019;Superstore Kiel;Wolf-Garten 2.34 E;27;4023,00
25.01.2019;Superstore Kiel;Wolf-Garten Campus 1000 V;49;4405,10
25.01.2019;Superstore Kiel;Yamaha CDX-497;5;1199,95
25.01.2019;Superstore Magdeburg;AEG Öko Lavatherm 59850 Sensidry;34;33966,00
25.01.2019;Superstore Magdeburg;AEG Öko-Lavamat Öko Plus 1400;20;11980,00
25.01.2019;Superstore Magdeburg;Bauknecht TK Care 6B;10;2799,80
25.01.2019;Superstore Magdeburg;Bauknecht WA Sensitive 36 DI;29;10147,10
25.01.2019;Superstore Magdeburg;BenQ DE350P;15;4049,85
25.01.2019;Superstore Magdeburg;Bosch Rotak 43 LI (Modell 2009);35;13965,00
25.01.2019;Superstore Magdeburg;Bosch WAE 2834P;38;18962,00
25.01.2019;Superstore Magdeburg;Bosch WTE 84301;18;8082,00
25.01.2019;Superstore Magdeburg;Brill 28 VE/RL;14;1946,00
25.01.2019;Superstore Magdeburg;Denon DCD-710AE;3;1107,00
25.01.2019;Superstore Magdeburg;Einhell RPM 56 S-MS;21;6299,79
25.01.2019;Superstore Magdeburg;Gardena CS Vertikutier-Boy (3395-20);15;748,50
25.01.2019;Superstore Magdeburg;Gardena PowerMax 42 E;24;4799,76
25.01.2019;Superstore Magdeburg;Güde GV 2400 SL;5;1245,00
25.01.2019;Superstore Magdeburg;Jaytec DJT-20;8;719,20
25.01.2019;Superstore Magdeburg;Kodak Zx3 Playsport;24;3119,76
25.01.2019;Superstore Magdeburg;LG RH-T 298;22;9019,78
25.01.2019;Superstore Magdeburg;Miele Softtronic T 7744 C;45;33705,00
25.01.2019;Superstore Magdeburg;Miele Softtronic W 3241 WPS;43;34400,00
25.01.2019;Superstore Magdeburg;Numark TT1650;46;6853,54
25.01.2019;Superstore Magdeburg;Onkyo DX-7355;22;3079,78
25.01.2019;Superstore Magdeburg;Panasonic HDC-SD707;25;19499,75
25.01.2019;Superstore Magdeburg;Pioneer DVR-550HX;8;3759,92
25.01.2019;Superstore Magdeburg;Samsung DVD-SR275;25;1999,75
25.01.2019;Superstore Magdeburg;Sony CDP-XE370;34;4790,60
25.01.2019;Superstore Magdeburg;Sony HDR-CX115;4;1595,96
25.01.2019;Superstore Magdeburg;Sony PS-LX 300 USB;12;1656,00
25.01.2019;Superstore Magdeburg;Technics SL-1210 MK5;35;20965,00
25.01.2019;Superstore Magdeburg;Toshiba Camileo S20;32;3199,68
25.01.2019;Superstore Magdeburg;Wolf-Garten 2.34 E;25;3725,00
25.01.2019;Superstore Magdeburg;Wolf-Garten Campus 1000 V;40;3596,00
25.01.2019;Superstore Magdeburg;Yamaha CDX-497;44;10559,56
25.01.2019;Superstore Mainz;AEG Öko Lavatherm 59850 Sensidry;6;5994,00
25.01.2019;Superstore Mainz;AEG Öko-Lavamat Öko Plus 1400;6;3594,00
25.01.2019;Superstore Mainz;Bauknecht TK Care 6B;34;9519,32
25.01.2019;Superstore Mainz;Bauknecht WA Sensitive 36 DI;28;9797,20
25.01.2019;Superstore Mainz;BenQ DE350P;18;4859,82
25.01.2019;Superstore Mainz;Bosch Rotak 43 LI (Modell 2009);46;18354,00
25.01.2019;Superstore Mainz;Bosch WAE 2834P;48;23952,00
25.01.2019;Superstore Mainz;Bosch WTE 84301;10;4490,00
25.01.2019;Superstore Mainz;Brill 28 VE/RL;12;1668,00
25.01.2019;Superstore Mainz;Denon DCD-710AE;6;2214,00
25.01.2019;Superstore Mainz;Einhell RPM 56 S-MS;43;12899,57
25.01.2019;Superstore Mainz;Gardena CS Vertikutier-Boy (3395-20);0;0,00
25.01.2019;Superstore Mainz;Gardena PowerMax 42 E;7;1399,93
25.01.2019;Superstore Mainz;Güde GV 2400 SL;3;747,00
25.01.2019;Superstore Mainz;Jaytec DJT-20;30;2697,00
25.01.2019;Superstore Mainz;Kodak Zx3 Playsport;0;0,00
25.01.2019;Superstore Mainz;LG RH-T 298;12;4919,88
25.01.2019;Superstore Mainz;Miele Softtronic T 7744 C;45;33705,00
25.01.2019;Superstore Mainz;Miele Softtronic W 3241 WPS;9;7200,00
25.01.2019;Superstore Mainz;Numark TT1650;15;2234,85
25.01.2019;Superstore Mainz;Onkyo DX-7355;6;839,94
25.01.2019;Superstore Mainz;Panasonic HDC-SD707;37;28859,63
25.01.2019;Superstore Mainz;Pioneer DVR-550HX;5;2349,95
25.01.2019;Superstore Mainz;Samsung DVD-SR275;2;159,98
25.01.2019;Superstore Mainz;Sony CDP-XE370;18;2536,20
25.01.2019;Superstore Mainz;Sony HDR-CX115;4;1595,96
25.01.2019;Superstore Mainz;Sony PS-LX 300 USB;38;5244,00
25.01.2019;Superstore Mainz;Technics SL-1210 MK5;30;17970,00
25.01.2019;Superstore Mainz;Toshiba Camileo S20;40;3999,60
25.01.2019;Superstore Mainz;Wolf-Garten 2.34 E;48;7152,00
25.01.2019;Superstore Mainz;Wolf-Garten Campus 1000 V;17;1528,30
25.01.2019;Superstore Mainz;Yamaha CDX-497;1;239,99
25.01.2019;Superstore München;AEG Öko Lavatherm 59850 Sensidry;2;1998,00
25.01.2019;Superstore München;AEG Öko-Lavamat Öko Plus 1400;42;25158,00
25.01.2019;Superstore München;Bauknecht TK Care 6B;9;2519,82
25.01.2019;Superstore München;Bauknecht WA Sensitive 36 DI;33;11546,70
25.01.2019;Superstore München;BenQ DE350P;30;8099,70
25.01.2019;Superstore München;Bosch Rotak 43 LI (Modell 2009);41;16359,00
25.01.2019;Superstore München;Bosch WAE 2834P;0;0,00
25.01.2019;Superstore München;Bosch WTE 84301;15;6735,00
25.01.2019;Superstore München;Brill 28 VE/RL;5;695,00
25.01.2019;Superstore München;Denon DCD-710AE;48;17712,00
25.01.2019;Superstore München;Einhell RPM 56 S-MS;9;2699,91
25.01.2019;Superstore München;Gardena CS Vertikutier-Boy (3395-20);5;249,50
25.01.2019;Superstore München;Gardena PowerMax 42 E;33;6599,67
25.01.2019;Superstore München;Güde GV 2400 SL;36;8964,00
25.01.2019;Superstore München;Jaytec DJT-20;20;1798,00
25.01.2019;Superstore München;Kodak Zx3 Playsport;39;5069,61
25.01.2019;Superstore München;LG RH-T 298;31;12709,69
25.01.2019;Superstore München;Miele Softtronic T 7744 C;10;7490,00
25.01.2019;Superstore München;Miele Softtronic W 3241 WPS;49;39200,00
25.01.2019;Superstore München;Numark TT1650;32;4767,68
25.01.2019;Superstore München;Onkyo DX-7355;27;3779,73
25.01.2019;Superstore München;Panasonic HDC-SD707;21;16379,79
25.01.2019;Superstore München;Pioneer DVR-550HX;21;9869,79
25.01.2019;Superstore München;Samsung DVD-SR275;47;3759,53
25.01.2019;Superstore München;Sony CDP-XE370;38;5354,20
25.01.2019;Superstore München;Sony HDR-CX115;44;17555,56
25.01.2019;Superstore München;Sony PS-LX 300 USB;43;5934,00
25.01.2019;Superstore München;Technics SL-1210 MK5;29;17371,00
25.01.2019;Superstore München;Toshiba Camileo S20;34;3399,66
25.01.2019;Superstore München;Wolf-Garten 2.34 E;24;3576,00
25.01.2019;Superstore München;Wolf-Garten Campus 1000 V;24;2157,60
25.01.2019;Superstore München;Yamaha CDX-497;25;5999,75
25.01.2019;Superstore Potsdam;AEG Öko Lavatherm 59850 Sensidry;13;12987,00
25.01.2019;Superstore Potsdam;AEG Öko-Lavamat Öko Plus 1400;7;4193,00
25.01.2019;Superstore Potsdam;Bauknecht TK Care 6B;25;6999,50
25.01.2019;Superstore Potsdam;Bauknecht WA Sensitive 36 DI;24;8397,60
25.01.2019;Superstore Potsdam;BenQ DE350P;16;4319,84
25.01.2019;Superstore Potsdam;Bosch Rotak 43 LI (Modell 2009);14;5586,00
25.01.2019;Superstore Potsdam;Bosch WAE 2834P;7;3493,00
25.01.2019;Superstore Potsdam;Bosch WTE 84301;15;6735,00
25.01.2019;Superstore Potsdam;Brill 28 VE/RL;14;1946,00
25.01.2019;Superstore Potsdam;Denon DCD-710AE;17;6273,00
25.01.2019;Superstore Potsdam;Einhell RPM 56 S-MS;33;9899,67
25.01.2019;Superstore Potsdam;Gardena CS Vertikutier-Boy (3395-20);8;399,20
25.01.2019;Superstore Potsdam;Gardena PowerMax 42 E;39;7799,61
25.01.2019;Superstore Potsdam;Güde GV 2400 SL;39;9711,00
25.01.2019;Superstore Potsdam;Jaytec DJT-20;26;2337,40
25.01.2019;Superstore Potsdam;Kodak Zx3 Playsport;35;4549,65
25.01.2019;Superstore Potsdam;LG RH-T 298;16;6559,84
25.01.2019;Superstore Potsdam;Miele Softtronic T 7744 C;1;749,00
25.01.2019;Superstore Potsdam;Miele Softtronic W 3241 WPS;35;28000,00
25.01.2019;Superstore Potsdam;Numark TT1650;28;4171,72
25.01.2019;Superstore Potsdam;Onkyo DX-7355;21;2939,79
25.01.2019;Superstore Potsdam;Panasonic HDC-SD707;26;20279,74
25.01.2019;Superstore Potsdam;Pioneer DVR-550HX;10;4699,90
25.01.2019;Superstore Potsdam;Samsung DVD-SR275;44;3519,56
25.01.2019;Superstore Potsdam;Sony CDP-XE370;12;1690,80
25.01.2019;Superstore Potsdam;Sony HDR-CX115;12;4787,88
25.01.2019;Superstore Potsdam;Sony PS-LX 300 USB;11;1518,00
25.01.2019;Superstore Potsdam;Technics SL-1210 MK5;44;26356,00
25.01.2019;Superstore Potsdam;Toshiba Camileo S20;41;4099,59
25.01.2019;Superstore Potsdam;Wolf-Garten 2.34 E;7;1043,00
25.01.2019;Superstore Potsdam;Wolf-Garten Campus 1000 V;10;899,00
25.01.2019;Superstore Potsdam;Yamaha CDX-497;49;11759,51
25.01.2019;Superstore Saarbrücken;AEG Öko Lavatherm 59850 Sensidry;9;8991,00
25.01.2019;Superstore Saarbrücken;AEG Öko-Lavamat Öko Plus 1400;47;28153,00
25.01.2019;Superstore Saarbrücken;Bauknecht TK Care 6B;6;1679,88
25.01.2019;Superstore Saarbrücken;Bauknecht WA Sensitive 36 DI;45;15745,50
25.01.2019;Superstore Saarbrücken;BenQ DE350P;48;12959,52
25.01.2019;Superstore Saarbrücken;Bosch Rotak 43 LI (Modell 2009);41;16359,00
25.01.2019;Superstore Saarbrücken;Bosch WAE 2834P;19;9481,00
25.01.2019;Superstore Saarbrücken;Bosch WTE 84301;44;19756,00
25.01.2019;Superstore Saarbrücken;Brill 28 VE/RL;6;834,00
25.01.2019;Superstore Saarbrücken;Denon DCD-710AE;31;11439,00
25.01.2019;Superstore Saarbrücken;Einhell RPM 56 S-MS;24;7199,76
25.01.2019;Superstore Saarbrücken;Gardena CS Vertikutier-Boy (3395-20);36;1796,40
25.01.2019;Superstore Saarbrücken;Gardena PowerMax 42 E;14;2799,86
25.01.2019;Superstore Saarbrücken;Güde GV 2400 SL;15;3735,00
25.01.2019;Superstore Saarbrücken;Jaytec DJT-20;3;269,70
25.01.2019;Superstore Saarbrücken;Kodak Zx3 Playsport;46;5979,54
25.01.2019;Superstore Saarbrücken;LG RH-T 298;41;16809,59
25.01.2019;Superstore Saarbrücken;Miele Softtronic T 7744 C;36;26964,00
25.01.2019;Superstore Saarbrücken;Miele Softtronic W 3241 WPS;6;4800,00
25.01.2019;Superstore Saarbrücken;Numark TT1650;36;5363,64
25.01.2019;Superstore Saarbrücken;Onkyo DX-7355;36;5039,64
25.01.2019;Superstore Saarbrücken;Panasonic HDC-SD707;34;26519,66
25.01.2019;Superstore Saarbrücken;Pioneer DVR-550HX;0;0,00
25.01.2019;Superstore Saarbrücken;Samsung DVD-SR275;34;2719,66
25.01.2019;Superstore Saarbrücken;Sony CDP-XE370;34;4790,60
25.01.2019;Superstore Saarbrücken;Sony HDR-CX115;44;17555,56
25.01.2019;Superstore Saarbrücken;Sony PS-LX 300 USB;12;1656,00
25.01.2019;Superstore Saarbrücken;Technics SL-1210 MK5;34;20366,00
25.01.2019;Superstore Saarbrücken;Toshiba Camileo S20;7;699,93
25.01.2019;Superstore Saarbrücken;Wolf-Garten 2.34 E;20;2980,00
25.01.2019;Superstore Saarbrücken;Wolf-Garten Campus 1000 V;0;0,00
25.01.2019;Superstore Saarbrücken;Yamaha CDX-497;3;719,97
25.01.2019;Superstore Schwerin;AEG Öko Lavatherm 59850 Sensidry;10;9990,00
25.01.2019;Superstore Schwerin;AEG Öko-Lavamat Öko Plus 1400;21;12579,00
25.01.2019;Superstore Schwerin;Bauknecht TK Care 6B;5;1399,90
25.01.2019;Superstore Schwerin;Bauknecht WA Sensitive 36 DI;47;16445,30
25.01.2019;Superstore Schwerin;BenQ DE350P;17;4589,83
25.01.2019;Superstore Schwerin;Bosch Rotak 43 LI (Modell 2009);26;10374,00
25.01.2019;Superstore Schwerin;Bosch WAE 2834P;18;8982,00
25.01.2019;Superstore Schwerin;Bosch WTE 84301;49;22001,00
25.01.2019;Superstore Schwerin;Brill 28 VE/RL;33;4587,00
25.01.2019;Superstore Schwerin;Denon DCD-710AE;21;7749,00
25.01.2019;Superstore Schwerin;Einhell RPM 56 S-MS;42;12599,58
25.01.2019;Superstore Schwerin;Gardena CS Vertikutier-Boy (3395-20);35;1746,50
25.01.2019;Superstore Schwerin;Gardena PowerMax 42 E;22;4399,78
25.01.2019;Superstore Schwerin;Güde GV 2400 SL;3;747,00
25.01.2019;Superstore Schwerin;Jaytec DJT-20;9;809,10
25.01.2019;Superstore Schwerin;Kodak Zx3 Playsport;8;1039,92
25.01.2019;Superstore Schwerin;LG RH-T 298;12;4919,88
25.01.2019;Superstore Schwerin;Miele Softtronic T 7744 C;9;6741,00
25.01.2019;Superstore Schwerin;Miele Softtronic W 3241 WPS;34;27200,00
25.01.2019;Superstore Schwerin;Numark TT1650;44;6555,56
25.01.2019;Superstore Schwerin;Onkyo DX-7355;22;3079,78
25.01.2019;Superstore Schwerin;Panasonic HDC-SD707;32;24959,68
25.01.2019;Superstore Schwerin;Pioneer DVR-550HX;20;9399,80
25.01.2019;Superstore Schwerin;Samsung DVD-SR275;35;2799,65
25.01.2019;Superstore Schwerin;Sony CDP-XE370;32;4508,80
25.01.2019;Superstore Schwerin;Sony HDR-CX115;12;4787,88
25.01.2019;Superstore Schwerin;Sony PS-LX 300 USB;47;6486,00
25.01.2019;Superstore Schwerin;Technics SL-1210 MK5;30;17970,00
25.01.2019;Superstore Schwerin;Toshiba Camileo S20;10;999,90
25.01.2019;Superstore Schwerin;Wolf-Garten 2.34 E;40;5960,00
25.01.2019;Superstore Schwerin;Wolf-Garten Campus 1000 V;44;3955,60
25.01.2019;Superstore Schwerin;Yamaha CDX-497;38;9119,62
25.01.2019;Superstore Stuttgart;AEG Öko Lavatherm 59850 Sensidry;45;44955,00
25.01.2019;Superstore Stuttgart;AEG Öko-Lavamat Öko Plus 1400;2;1198,00
25.01.2019;Superstore Stuttgart;Bauknecht TK Care 6B;23;6439,54
25.01.2019;Superstore Stuttgart;Bauknecht WA Sensitive 36 DI;3;1049,70
25.01.2019;Superstore Stuttgart;BenQ DE350P;24;6479,76
25.01.2019;Superstore Stuttgart;Bosch Rotak 43 LI (Modell 2009);19;7581,00
25.01.2019;Superstore Stuttgart;Bosch WAE 2834P;39;19461,00
25.01.2019;Superstore Stuttgart;Bosch WTE 84301;25;11225,00
25.01.2019;Superstore Stuttgart;Brill 28 VE/RL;23;3197,00
25.01.2019;Superstore Stuttgart;Denon DCD-710AE;30;11070,00
25.01.2019;Superstore Stuttgart;Einhell RPM 56 S-MS;30;8999,70
25.01.2019;Superstore Stuttgart;Gardena CS Vertikutier-Boy (3395-20);42;2095,80
25.01.2019;Superstore Stuttgart;Gardena PowerMax 42 E;2;399,98
25.01.2019;Superstore Stuttgart;Güde GV 2400 SL;10;2490,00
25.01.2019;Superstore Stuttgart;Jaytec DJT-20;48;4315,20
25.01.2019;Superstore Stuttgart;Kodak Zx3 Playsport;31;4029,69
25.01.2019;Superstore Stuttgart;LG RH-T 298;2;819,98
25.01.2019;Superstore Stuttgart;Miele Softtronic T 7744 C;38;28462,00
25.01.2019;Superstore Stuttgart;Miele Softtronic W 3241 WPS;48;38400,00
25.01.2019;Superstore Stuttgart;Numark TT1650;34;5065,66
25.01.2019;Superstore Stuttgart;Onkyo DX-7355;4;559,96
25.01.2019;Superstore Stuttgart;Panasonic HDC-SD707;10;7799,90
25.01.2019;Superstore Stuttgart;Pioneer DVR-550HX;48;22559,52
25.01.2019;Superstore Stuttgart;Samsung DVD-SR275;47;3759,53
25.01.2019;Superstore Stuttgart;Sony CDP-XE370;22;3099,80
25.01.2019;Superstore Stuttgart;Sony HDR-CX115;21;8378,79
25.01.2019;Superstore Stuttgart;Sony PS-LX 300 USB;47;6486,00
25.01.2019;Superstore Stuttgart;Technics SL-1210 MK5;38;22762,00
25.01.2019;Superstore Stuttgart;Toshiba Camileo S20;39;3899,61
25.01.2019;Superstore Stuttgart;Wolf-Garten 2.34 E;29;4321,00
25.01.2019;Superstore Stuttgart;Wolf-Garten Campus 1000 V;4;359,60
25.01.2019;Superstore Stuttgart;Yamaha CDX-497;5;1199,95
25.01.2019;Superstore Wiesbaden;AEG Öko Lavatherm 59850 Sensidry;16;15984,00
25.01.2019;Superstore Wiesbaden;AEG Öko-Lavamat Öko Plus 1400;44;26356,00
25.01.2019;Superstore Wiesbaden;Bauknecht TK Care 6B;44;12319,12
25.01.2019;Superstore Wiesbaden;Bauknecht WA Sensitive 36 DI;15;5248,50
25.01.2019;Superstore Wiesbaden;BenQ DE350P;49;13229,51
25.01.2019;Superstore Wiesbaden;Bosch Rotak 43 LI (Modell 2009);47;18753,00
25.01.2019;Superstore Wiesbaden;Bosch WAE 2834P;20;9980,00
25.01.2019;Superstore Wiesbaden;Bosch WTE 84301;34;15266,00
25.01.2019;Superstore Wiesbaden;Brill 28 VE/RL;5;695,00
25.01.2019;Superstore Wiesbaden;Denon DCD-710AE;20;7380,00
25.01.2019;Superstore Wiesbaden;Einhell RPM 56 S-MS;0;0,00
25.01.2019;Superstore Wiesbaden;Gardena CS Vertikutier-Boy (3395-20);33;1646,70
25.01.2019;Superstore Wiesbaden;Gardena PowerMax 42 E;23;4599,77
25.01.2019;Superstore Wiesbaden;Güde GV 2400 SL;21;5229,00
25.01.2019;Superstore Wiesbaden;Jaytec DJT-20;33;2966,70
25.01.2019;Superstore Wiesbaden;Kodak Zx3 Playsport;21;2729,79
25.01.2019;Superstore Wiesbaden;LG RH-T 298;48;19679,52
25.01.2019;Superstore Wiesbaden;Miele Softtronic T 7744 C;0;0,00
25.01.2019;Superstore Wiesbaden;Miele Softtronic W 3241 WPS;28;22400,00
25.01.2019;Superstore Wiesbaden;Numark TT1650;5;744,95
25.01.2019;Superstore Wiesbaden;Onkyo DX-7355;20;2799,80
25.01.2019;Superstore Wiesbaden;Panasonic HDC-SD707;38;29639,62
25.01.2019;Superstore Wiesbaden;Pioneer DVR-550HX;2;939,98
25.01.2019;Superstore Wiesbaden;Samsung DVD-SR275;41;3279,59
25.01.2019;Superstore Wiesbaden;Sony CDP-XE370;25;3522,50
25.01.2019;Superstore Wiesbaden;Sony HDR-CX115;5;1994,95
25.01.2019;Superstore Wiesbaden;Sony PS-LX 300 USB;41;5658,00
25.01.2019;Superstore Wiesbaden;Technics SL-1210 MK5;9;5391,00
25.01.2019;Superstore Wiesbaden;Toshiba Camileo S20;23;2299,77
25.01.2019;Superstore Wiesbaden;Wolf-Garten 2.34 E;12;1788,00
25.01.2019;Superstore Wiesbaden;Wolf-Garten Campus 1000 V;26;2337,40
25.01.2019;Superstore Wiesbaden;Yamaha CDX-497;45;10799,55
26.01.2019;Superstore Berlin;AEG Öko Lavatherm 59850 Sensidry;12;11988,00
26.01.2019;Superstore Berlin;AEG Öko-Lavamat Öko Plus 1400;26;15574,00
26.01.2019;Superstore Berlin;Bauknecht TK Care 6B;23;6439,54
26.01.2019;Superstore Berlin;Bauknecht WA Sensitive 36 DI;33;11546,70
26.01.2019;Superstore Berlin;BenQ DE350P;17;4589,83
26.01.2019;Superstore Berlin;Bosch Rotak 43 LI (Modell 2009);35;13965,00
26.01.2019;Superstore Berlin;Bosch WAE 2834P;35;17465,00
26.01.2019;Superstore Berlin;Bosch WTE 84301;48;21552,00
26.01.2019;Superstore Berlin;Brill 28 VE/RL;8;1112,00
26.01.2019;Superstore Berlin;Denon DCD-710AE;22;8118,00
26.01.2019;Superstore Berlin;Einhell RPM 56 S-MS;29;8699,71
26.01.2019;Superstore Berlin;Gardena CS Vertikutier-Boy (3395-20);15;748,50
26.01.2019;Superstore Berlin;Gardena PowerMax 42 E;0;0,00
26.01.2019;Superstore Berlin;Güde GV 2400 SL;10;2490,00
26.01.2019;Superstore Berlin;Jaytec DJT-20;40;3596,00
26.01.2019;Superstore Berlin;Kodak Zx3 Playsport;35;4549,65
26.01.2019;Superstore Berlin;LG RH-T 298;2;819,98
26.01.2019;Superstore Berlin;Miele Softtronic T 7744 C;48;35952,00
26.01.2019;Superstore Berlin;Miele Softtronic W 3241 WPS;6;4800,00
26.01.2019;Superstore Berlin;Numark TT1650;34;5065,66
26.01.2019;Superstore Berlin;Onkyo DX-7355;41;5739,59
26.01.2019;Superstore Berlin;Panasonic HDC-SD707;36;28079,64
26.01.2019;Superstore Berlin;Pioneer DVR-550HX;35;16449,65
26.01.2019;Superstore Berlin;Samsung DVD-SR275;43;3439,57
26.01.2019;Superstore Berlin;Sony CDP-XE370;28;3945,20
26.01.2019;Superstore Berlin;Sony HDR-CX115;13;5186,87
26.01.2019;Superstore Berlin;Sony PS-LX 300 USB;30;4140,00
26.01.2019;Superstore Berlin;Technics SL-1210 MK5;36;21564,00
26.01.2019;Superstore Berlin;Toshiba Camileo S20;21;2099,79
26.01.2019;Superstore Berlin;Wolf-Garten 2.34 E;36;5364,00
26.01.2019;Superstore Berlin;Wolf-Garten Campus 1000 V;27;2427,30
26.01.2019;Superstore Berlin;Yamaha CDX-497;29;6959,71
26.01.2019;Superstore Bremen;AEG Öko Lavatherm 59850 Sensidry;0;0,00
26.01.2019;Superstore Bremen;AEG Öko-Lavamat Öko Plus 1400;29;17371,00
26.01.2019;Superstore Bremen;Bauknecht TK Care 6B;16;4479,68
26.01.2019;Superstore Bremen;Bauknecht WA Sensitive 36 DI;19;6648,10
26.01.2019;Superstore Bremen;BenQ DE350P;27;7289,73
26.01.2019;Superstore Bremen;Bosch Rotak 43 LI (Modell 2009);19;7581,00
26.01.2019;Superstore Bremen;Bosch WAE 2834P;10;4990,00
26.01.2019;Superstore Bremen;Bosch WTE 84301;1;449,00
26.01.2019;Superstore Bremen;Brill 28 VE/RL;2;278,00
26.01.2019;Superstore Bremen;Denon DCD-710AE;7;2583,00
26.01.2019;Superstore Bremen;Einhell RPM 56 S-MS;14;4199,86
26.01.2019;Superstore Bremen;Gardena CS Vertikutier-Boy (3395-20);36;1796,40
26.01.2019;Superstore Bremen;Gardena PowerMax 42 E;29;5799,71
26.01.2019;Superstore Bremen;Güde GV 2400 SL;2;498,00
26.01.2019;Superstore Bremen;Jaytec DJT-20;30;2697,00
26.01.2019;Superstore Bremen;Kodak Zx3 Playsport;42;5459,58
26.01.2019;Superstore Bremen;LG RH-T 298;40;16399,60
26.01.2019;Superstore Bremen;Miele Softtronic T 7744 C;1;749,00
26.01.2019;Superstore Bremen;Miele Softtronic W 3241 WPS;14;11200,00
26.01.2019;Superstore Bremen;Numark TT1650;49;7300,51
26.01.2019;Superstore Bremen;Onkyo DX-7355;12;1679,88
26.01.2019;Superstore Bremen;Panasonic HDC-SD707;48;37439,52
26.01.2019;Superstore Bremen;Pioneer DVR-550HX;16;7519,84
26.01.2019;Superstore Bremen;Samsung DVD-SR275;28;2239,72
26.01.2019;Superstore Bremen;Sony CDP-XE370;35;4931,50
26.01.2019;Superstore Bremen;Sony HDR-CX115;14;5585,86
26.01.2019;Superstore Bremen;Sony PS-LX 300 USB;5;690,00
26.01.2019;Superstore Bremen;Technics SL-1210 MK5;22;13178,00
26.01.2019;Superstore Bremen;Toshiba Camileo S20;36;3599,64
26.01.2019;Superstore Bremen;Wolf-Garten 2.34 E;13;1937,00
26.01.2019;Superstore Bremen;Wolf-Garten Campus 1000 V;30;2697,00
26.01.2019;Superstore Bremen;Yamaha CDX-497;5;1199,95
26.01.2019;Superstore Dresden;AEG Öko Lavatherm 59850 Sensidry;10;9990,00
26.01.2019;Superstore Dresden;AEG Öko-Lavamat Öko Plus 1400;19;11381,00
26.01.2019;Superstore Dresden;Bauknecht TK Care 6B;0;0,00
26.01.2019;Superstore Dresden;Bauknecht WA Sensitive 36 DI;3;1049,70
26.01.2019;Superstore Dresden;BenQ DE350P;3;809,97
26.01.2019;Superstore Dresden;Bosch Rotak 43 LI (Modell 2009);16;6384,00
26.01.2019;Superstore Dresden;Bosch WAE 2834P;31;15469,00
26.01.2019;Superstore Dresden;Bosch WTE 84301;23;10327,00
26.01.2019;Superstore Dresden;Brill 28 VE/RL;1;139,00
26.01.2019;Superstore Dresden;Denon DCD-710AE;12;4428,00
26.01.2019;Superstore Dresden;Einhell RPM 56 S-MS;3;899,97
26.01.2019;Superstore Dresden;Gardena CS Vertikutier-Boy (3395-20);1;49,90
26.01.2019;Superstore Dresden;Gardena PowerMax 42 E;8;1599,92
26.01.2019;Superstore Dresden;Güde GV 2400 SL;44;10956,00
26.01.2019;Superstore Dresden;Jaytec DJT-20;5;449,50
26.01.2019;Superstore Dresden;Kodak Zx3 Playsport;7;909,93
26.01.2019;Superstore Dresden;LG RH-T 298;7;2869,93
